RH	TEMP	WINDSPEED	ELAPSEDTIME 
%	degC	cm/s	ms     
0.0000  14.00  520.773437  80065.00
0.0000  14.00  205.253906  80175.00
0.0000  14.00  444.523437  80285.00
0.0000  13.00  520.773437  80396.00
0.0000  13.00  520.773437  80505.00
0.0000  13.00  520.773437  80616.00
0.0000  14.00  520.773437  80726.00
0.0000  14.00  444.523437  80836.00
0.0000  14.00  559.023437  80946.00
0.0000  13.00  444.523437  81056.00
0.0000  15.00  533.515625  81167.00
0.0000  15.00  444.523437  81276.00
0.0000  15.00  520.773437  81387.00
0.0000  13.00  482.605468  81497.00
0.0000  13.00  482.605468  81607.00
0.0000  13.00  431.851562  81717.00
255.9961  255.00  355.988281  81827.00
0.0000  13.00  482.605468  81936.00
0.0000  13.00  431.851562  82045.00
0.0000  13.00  355.988281  82156.00
0.0000  13.00  444.523437  82266.00
0.0000  14.00  393.878906  82376.00
0.0000  14.00  444.523437  82487.00
0.0000  14.00  444.523437  82596.00
0.0000  14.00  431.851562  82707.00
0.0000  14.00  431.851562  82817.00
0.0000  14.00  457.207031  82927.00
0.0000  13.00  571.792968  83037.00
0.0000  14.00  180.257812  83147.00
0.0000  14.00  469.902343  83258.00
0.0000  15.00  431.851562  83367.00
0.0000  13.00  381.238281  83478.00
0.0000  13.00  381.238281  83588.00
0.0000  13.00  355.988281  83698.00
0.0000  13.00  431.851562  83809.00
0.0000  13.00  520.773437  83918.00
0.0000  14.00  520.773437  84029.00
0.0000  13.00  571.792968  84139.00
0.0000  15.00  495.320312  84249.00
0.0000  14.00  520.773437  84359.00
0.0000  13.00  444.523437  84469.00
0.0000  13.00  571.792968  84580.00
0.0000  14.00  495.320312  84689.00
0.0000  15.00  559.023437  84800.00
0.0000  13.00  571.792968  84910.00
0.0000  13.00  610.156250  85020.00
0.0000  13.00  305.597656  85130.00
0.0000  13.00  192.753906  85240.00
0.0000  13.00  571.792968  85351.00
0.0000  14.00  571.792968  85460.00
0.0000  13.00  520.773437  85571.00
0.0000  14.00  559.023437  85681.00
0.0000  14.00  495.320312  85791.00
0.0000  14.00  520.773437  85901.00
0.0000  13.00  444.523437  86011.00
0.0000  13.00  533.515625  86122.00
0.0000  13.00  520.773437  86232.00
0.0000  13.00  533.515625  86342.00
0.0000  13.00  482.605468  86452.00
0.0000  13.00  406.527343  86562.00
0.0000  13.00  482.605468  86672.00
0.0000  13.00  406.527343  86782.00
0.0000  13.00  130.378906  86893.00
0.0000  13.00  469.902343  87003.00
0.0000  13.00  355.988281  87113.00
0.0000  14.00  393.878906  87223.00
0.0000  13.00  318.179687  87333.00
0.0000  13.00  381.238281  87444.00
0.0000  13.00  381.238281  87554.00
0.0000  14.00  393.878906  87664.00
0.0000  13.00  381.238281  87774.00
0.0000  13.00  318.179687  87884.00
0.0000  13.00  355.988281  87995.00
0.0000  13.00  381.238281  88104.00
0.0000  13.00  406.527343  88215.00
0.0000  13.00  393.878906  88325.00
0.0000  13.00  305.597656  88435.00
0.0000  13.00  393.878906  88546.00
0.0000  13.00  393.878906  88655.00
0.0000  13.00  381.238281  88766.00
0.0000  13.00  393.878906  88876.00
0.0000  13.00  305.597656  88986.00
0.0000  13.00  393.878906  89097.00
0.0000  13.00  393.878906  89206.00
0.0000  13.00  80.640625  89317.00
0.0000  13.00  431.851562  89426.00
0.0000  14.00  318.179687  89537.00
0.0000  14.00  381.238281  89647.00
0.0000  14.00  318.179687  89757.00
0.0000  14.00  393.878906  89868.00
0.0000  14.00  381.238281  89977.00
0.0000  14.00  318.179687  90088.00
0.0000  14.00  393.878906  90198.00
0.0000  14.00  318.179687  90308.00
0.0000  15.00  431.851562  90419.00
0.0000  15.00  355.988281  90528.00
0.0000  13.00  155.300781  90639.00
0.0000  13.00  482.605468  90748.00
0.0000  13.00  406.527343  90859.00
0.0000  13.00  482.605468  90969.00
0.0000  13.00  93.062500  91079.00
0.0000  14.00  482.605468  91190.00
0.0000  14.00  444.523437  91299.00
0.0000  15.00  482.605468  91410.00
0.0000  13.00  167.773437  91520.00
0.0000  14.00  431.851562  91630.00
0.0000  13.00  444.523437  91740.00
0.0000  13.00  355.988281  91850.00
0.0000  13.00  431.851562  91961.00
0.0000  13.00  431.851562  92070.00
0.0000  13.00  155.300781  92181.00
0.0000  13.00  431.851562  92291.00
0.0000  14.00  55.828125  92401.00
0.0000  15.00  469.902343  92512.00
0.0000  14.00  406.527343  92621.00
0.0000  14.00  205.253906  92732.00
0.0000  14.00  559.023437  92841.00
0.0000  14.00  571.792968  92952.00
0.0000  14.00  571.792968  93062.00
0.0000  14.00  610.156250  93172.00
0.0000  14.00  610.156250  93282.00
0.0000  13.00  533.515625  93392.00
0.0000  14.00  610.156250  93502.00
0.0000  13.00  217.765625  93613.00
0.0000  13.00  343.375000  93723.00
0.0000  13.00  293.023437  93833.00
0.0000  13.00  293.023437  93943.00
0.0000  13.00  343.375000  94053.00
0.0000  13.00  230.285156  94163.00
0.0000  13.00  330.777343  94274.00
0.0000  13.00  293.023437  94384.00
0.0000  13.00  305.597656  94494.00
0.0000  13.00  610.156250  94604.00
0.0000  13.00  180.257812  94714.00
0.0000  13.00  571.792968  94825.00
0.0000  13.00  559.023437  94935.00
0.0000  13.00  571.792968  95045.00
0.0000  13.00  571.792968  95155.00
0.0000  13.00  495.320312  95265.00
0.0000  13.00  571.792968  95375.00
0.0000  13.00  495.320312  95485.00
0.0000  13.00  571.792968  95596.00
0.0000  13.00  571.792968  95706.00
0.0000  13.00  482.605468  95816.00
0.0000  13.00  571.792968  95926.00
0.0000  13.00  495.320312  96036.00
0.0000  13.00  520.773437  96147.00
0.0000  13.00  571.792968  96257.00
0.0000  13.00  533.515625  96367.00
0.0000  13.00  255.351562  96477.00
0.0000  13.00  444.523437  96587.00
0.0000  13.00  533.515625  96698.00
0.0000  13.00  520.773437  96807.00
0.0000  13.00  520.773437  96918.00
0.0000  13.00  533.515625  97028.00
0.0000  14.00  444.523437  97138.00
0.0000  15.00  533.515625  97248.00
0.0000  14.00  444.523437  97358.00
0.0000  14.00  482.605468  97469.00
0.0000  15.00  406.527343  97579.00
0.0000  14.00  495.320312  97689.00
0.0000  15.00  482.605468  97799.00
0.0000  14.00  482.605468  97909.00
0.0000  15.00  482.605468  98019.00
0.0000  15.00  482.605468  98129.00
0.0000  15.00  533.515625  98239.00
0.0000  16.00  520.773437  98350.00
0.0000  14.00  520.773437  98459.00
0.0000  14.00  533.515625  98570.00
0.0000  14.00  533.515625  98679.00
0.0000  14.00  457.207031  98790.00
0.0000  14.00  520.773437  98900.00
0.0000  14.00  457.207031  99010.00
0.0000  14.00  533.515625  99121.00
0.0000  14.00  533.515625  99230.00
0.0000  14.00  533.515625  99341.00
0.0000  14.00  533.515625  99450.00
0.0000  14.00  457.207031  99561.00
0.0000  14.00  533.515625  99671.00
0.0000  14.00  457.207031  99781.00
0.0000  14.00  533.515625  99892.00
0.0000  15.00  444.523437  100001.00
0.0000  16.00  533.515625  100112.00
0.0000  15.00  533.515625  100221.00
0.0000  15.00  520.773437  100332.00
0.0000  15.00  520.773437  100442.00
0.0000  15.00  444.523437  100552.00
0.0000  15.00  495.320312  100663.00
0.0000  15.00  419.179687  100772.00
0.0000  14.00  520.773437  100883.00
0.0000  14.00  533.515625  100993.00
0.0000  14.00  444.523437  101103.00
0.0000  14.00  533.515625  101213.00
0.0000  14.00  457.207031  101323.00
0.0000  14.00  533.515625  101434.00
0.0000  14.00  533.515625  101543.00
0.0000  14.00  419.179687  101654.00
0.0000  14.00  495.320312  101764.00
0.0000  14.00  457.207031  101874.00
0.0000  14.00  230.285156  101985.00
0.0000  14.00  508.042968  102094.00
0.0000  14.00  419.179687  102205.00
0.0000  14.00  495.320312  102315.00
0.0000  14.00  419.179687  102425.00
0.0000  14.00  495.320312  102536.00
0.0000  14.00  495.320312  102645.00
0.0000  14.00  457.207031  102756.00
0.0000  14.00  495.320312  102865.00
0.0000  14.00  457.207031  102976.00
0.0000  14.00  533.515625  103087.00
0.0000  14.00  533.515625  103196.00
0.0000  14.00  571.792968  103307.00
0.0000  14.00  584.570312  103416.00
0.0000  14.00  508.042968  103527.00
0.0000  14.00  584.570312  103638.00
0.0000  14.00  584.570312  103747.00
0.0000  14.00  584.570312  103858.00
0.0000  14.00  584.570312  103967.00
0.0000  14.00  508.042968  104078.00
0.0000  14.00  622.960937  104188.00
0.0000  14.00  622.960937  104298.00
0.0000  15.00  267.898437  104409.00
0.0000  14.00  571.792968  104518.00
0.0000  14.00  495.320312  104629.00
0.0000  15.00  584.570312  104739.00
0.0000  15.00  495.320312  104849.00
0.0000  16.00  584.570312  104960.00
0.0000  16.00  584.570312  105069.00
0.0000  16.00  584.570312  105180.00
0.0000  14.00  584.570312  105289.00
0.0000  14.00  508.042968  105400.00
0.0000  15.00  584.570312  105510.00
0.0000  14.00  508.042968  105620.00
0.0000  14.00  267.898437  105731.00
0.0000  14.00  622.960937  105840.00
0.0000  14.00  508.042968  105951.00
0.0000  14.00  571.792968  106061.00
0.0000  13.00  584.570312  106171.00
0.0000  13.00  584.570312  106281.00
0.0000  13.00  546.265625  106391.00
0.0000  13.00  444.523437  106502.00
0.0000  13.00  217.765625  106612.00
0.0000  13.00  267.898437  106722.00
0.0000  13.00  495.320312  106832.00
0.0000  13.00  584.570312  106943.00
0.0000  14.00  571.792968  107053.00
0.0000  14.00  508.042968  107163.00
0.0000  14.00  584.570312  107273.00
0.0000  14.00  457.207031  107383.00
0.0000  14.00  546.265625  107494.00
0.0000  14.00  533.515625  107603.00
0.0000  14.00  155.300781  107714.00
0.0000  14.00  584.570312  107825.00
0.0000  14.00  230.285156  107934.00
0.0000  14.00  155.300781  108045.00
0.0000  14.00  267.898437  108154.00
0.0000  14.00  217.765625  108265.00
0.0000  14.00  230.285156  108376.00
0.0000  14.00  267.898437  108485.00
0.0000  14.00  142.835937  108596.00
0.0000  14.00  217.765625  108706.00
0.0000  14.00  230.285156  108816.00
0.0000  14.00  142.835937  108926.00
0.0000  14.00  230.285156  109037.00
0.0000  13.00  217.765625  109147.00
0.0000  13.00  192.753906  109257.00
0.0000  14.00  571.792968  109367.00
0.0000  14.00  495.320312  109477.00
0.0000  14.00  584.570312  109588.00
0.0000  14.00  584.570312  109698.00
0.0000  13.00  192.753906  109808.00
0.0000  14.00  255.351562  109919.00
0.0000  14.00  584.570312  110028.00
0.0000  14.00  495.320312  110139.00
0.0000  16.00  571.792968  110248.00
0.0000  14.00  508.042968  110359.00
0.0000  14.00  267.898437  110470.00
0.0000  14.00  255.351562  110579.00
0.0000  14.00  508.042968  110690.00
0.0000  14.00  584.570312  110800.00
0.0000  14.00  267.898437  110910.00
0.0000  14.00  255.351562  111021.00
0.0000  13.00  622.960937  111130.00
0.0000  13.00  180.257812  111241.00
0.0000  13.00  267.898437  111351.00
0.0000  13.00  267.898437  111461.00
0.0000  13.00  508.042968  111571.00
0.0000  13.00  584.570312  111682.00
0.0000  13.00  584.570312  111792.00
0.0000  13.00  495.320312  111902.00
0.0000  13.00  584.570312  112013.00
0.0000  13.00  584.570312  112122.00
0.0000  14.00  546.265625  112233.00
0.0000  14.00  571.792968  112343.00
0.0000  14.00  495.320312  112453.00
0.0000  14.00  571.792968  112564.00
0.0000  14.00  584.570312  112673.00
0.0000  14.00  495.320312  112784.00
0.0000  14.00  267.898437  112894.00
0.0000  14.00  584.570312  113004.00
0.0000  14.00  571.792968  113115.00
0.0000  14.00  584.570312  113224.00
0.0000  14.00  508.042968  113335.00
0.0000  14.00  571.792968  113445.00
0.0000  14.00  571.792968  113555.00
0.0000  14.00  495.320312  113666.00
0.0000  14.00  571.792968  113776.00
0.0000  14.00  571.792968  113886.00
0.0000  14.00  520.773437  113996.00
0.0000  14.00  571.792968  114106.00
0.0000  14.00  482.605468  114216.00
0.0000  14.00  571.792968  114327.00
0.0000  14.00  267.898437  114437.00
0.0000  14.00  482.605468  114547.00
0.0000  14.00  559.023437  114657.00
0.0000  14.00  495.320312  114767.00
0.0000  14.00  520.773437  114878.00
0.0000  14.00  571.792968  114988.00
0.0000  14.00  457.207031  115098.00
0.0000  14.00  571.792968  115209.00
0.0000  14.00  584.570312  115318.00
0.0000  14.00  495.320312  115429.00
0.0000  14.00  305.597656  115538.00
0.0000  14.00  546.265625  115649.00
0.0000  14.00  584.570312  115760.00
0.0000  14.00  584.570312  115869.00
0.0000  14.00  495.320312  115980.00
0.0000  14.00  571.792968  116090.00
0.0000  14.00  584.570312  116200.00
0.0000  14.00  495.320312  116311.00
0.0000  14.00  571.792968  116420.00
0.0000  13.00  495.320312  116531.00
0.0000  14.00  571.792968  116641.00
0.0000  14.00  571.792968  116751.00
0.0000  15.00  495.320312  116861.00
0.0000  14.00  584.570312  116971.00
0.0000  14.00  508.042968  117082.00
0.0000  14.00  571.792968  117192.00
0.0000  13.00  584.570312  117302.00
0.0000  13.00  192.753906  117412.00
0.0000  13.00  217.765625  117523.00
0.0000  13.00  533.515625  117633.00
0.0000  13.00  457.207031  117743.00
0.0000  13.00  533.515625  117854.00
0.0000  13.00  533.515625  117963.00
0.0000  14.00  533.515625  118074.00
0.0000  14.00  495.320312  118183.00
0.0000  13.00  457.207031  118294.00
0.0000  13.00  533.515625  118405.00
0.0000  13.00  217.765625  118514.00
0.0000  13.00  155.300781  118625.00
0.0000  14.00  546.265625  118735.00
0.0000  16.00  482.605468  118845.00
0.0000  13.00  610.156250  118956.00
0.0000  14.00  571.792968  119065.00
0.0000  15.00  180.257812  119176.00
0.0000  14.00  255.351562  119286.00
0.0000  13.00  597.359375  119396.00
0.0000  13.00  571.792968  119506.00
0.0000  13.00  571.792968  119616.00
0.0000  13.00  495.320312  119727.00
0.0000  13.00  571.792968  119837.00
0.0000  13.00  571.792968  119947.00
0.0000  13.00  508.042968  120057.00
0.0000  13.00  571.792968  120168.00
0.0000  13.00  305.597656  120278.00
0.0000  13.00  230.285156  120388.00
0.0000  13.00  622.960937  120499.00
0.0000  13.00  571.792968  120608.00
0.0000  13.00  571.792968  120719.00
0.0000  13.00  559.023437  120828.00
0.0000  14.00  495.320312  120939.00
0.0000  14.00  533.515625  121050.00
0.0000  14.00  533.515625  121159.00
0.0000  14.00  482.605468  121270.00
0.0000  14.00  533.515625  121379.00
0.0000  15.00  419.179687  121490.00
0.0000  15.00  533.515625  121601.00
0.0000  14.00  584.570312  121710.00
0.0000  13.00  622.960937  121821.00
0.0000  13.00  622.960937  121930.00
0.0000  13.00  546.265625  122041.00
0.0000  13.00  343.375000  122151.00
0.0000  13.00  674.281250  122261.00
0.0000  13.00  280.457031  122372.00
0.0000  13.00  393.878906  122481.00
0.0000  13.00  584.570312  122592.00
0.0000  13.00  674.281250  122702.00
0.0000  13.00  674.281250  122812.00
0.0000  13.00  597.359375  122923.00
0.0000  16.00  622.960937  123033.00
0.0000  14.00  584.570312  123143.00
0.0000  14.00  622.960937  123253.00
0.0000  15.00  622.960937  123363.00
0.0000  15.00  622.960937  123473.00
0.0000  13.00  648.601562  123583.00
0.0000  14.00  584.570312  123694.00
0.0000  13.00  700.000000  123804.00
0.0000  17.00  622.960937  123914.00
0.0000  14.00  444.523437  124024.00
0.0000  13.00  444.523437  124134.00
0.0000  13.00  674.281250  124244.00
0.0000  13.00  751.546875  124355.00
0.0000  13.00  444.523437  124465.00
0.0000  13.00  712.871093  124575.00
0.0000  13.00  764.457031  124685.00
0.0000  13.00  368.609375  124795.00
0.0000  13.00  751.546875  124906.00
0.0000  13.00  406.527343  125016.00
0.0000  13.00  318.179687  125126.00
0.0000  13.00  751.546875  125237.00
0.0000  13.00  712.871093  125346.00
0.0000  13.00  355.988281  125457.00
0.0000  13.00  444.523437  125566.00
0.0000  13.00  674.281250  125677.00
0.0000  14.00  764.457031  125788.00
0.0000  13.00  764.457031  125897.00
0.0000  13.00  368.609375  126008.00
0.0000  13.00  751.546875  126118.00
0.0000  13.00  431.851562  126228.00
0.0000  13.00  687.136718  126339.00
0.0000  13.00  431.851562  126448.00
0.0000  14.00  687.136718  126559.00
0.0000  13.00  431.851562  126669.00
0.0000  13.00  444.523437  126779.00
0.0000  13.00  712.871093  126889.00
0.0000  13.00  803.242187  127000.00
0.0000  13.00  790.304687  127110.00
0.0000  14.00  725.753906  127220.00
0.0000  14.00  803.242187  127330.00
0.0000  16.00  725.753906  127440.00
0.0000  15.00  803.242187  127551.00
0.0000  15.00  712.871093  127661.00
0.0000  15.00  803.242187  127771.00
0.0000  14.00  738.644531  127881.00
0.0000  14.00  855.093750  127991.00
0.0000  14.00  855.093750  128101.00
0.0000  15.00  495.320312  128211.00
0.0000  15.00  495.320312  128321.00
0.0000  15.00  419.179687  128432.00
0.0000  15.00  816.191406  128542.00
0.0000  14.00  457.207031  128652.00
0.0000  14.00  546.265625  128762.00
0.0000  14.00  855.093750  128872.00
0.0000  14.00  777.375000  128983.00
0.0000  13.00  855.093750  129092.00
0.0000  13.00  777.375000  129203.00
0.0000  13.00  855.093750  129313.00
0.0000  13.00  533.515625  129423.00
0.0000  13.00  764.457031  129533.00
0.0000  13.00  495.320312  129643.00
0.0000  13.00  777.375000  129754.00
0.0000  13.00  495.320312  129864.00
0.0000  13.00  855.093750  129974.00
0.0000  13.00  790.304687  130084.00
0.0000  13.00  855.093750  130194.00
0.0000  13.00  777.375000  130305.00
0.0000  13.00  842.117187  130415.00
0.0000  13.00  816.191406  130525.00
0.0000  13.00  777.375000  130635.00
0.0000  13.00  855.093750  130745.00
0.0000  13.00  777.375000  130855.00
0.0000  13.00  842.117187  130966.00
0.0000  13.00  855.093750  131076.00
0.0000  13.00  855.093750  131186.00
0.0000  13.00  855.093750  131296.00
0.0000  13.00  777.375000  131406.00
0.0000  14.00  842.117187  131516.00
0.0000  14.00  777.375000  131627.00
0.0000  14.00  855.093750  131737.00
0.0000  14.00  777.375000  131847.00
0.0000  14.00  855.093750  131957.00
0.0000  14.00  816.191406  132067.00
0.0000  14.00  855.093750  132177.00
0.0000  15.00  533.515625  132287.00
0.0000  13.00  725.753906  132398.00
0.0000  13.00  855.093750  132507.00
0.0000  13.00  764.457031  132618.00
0.0000  13.00  855.093750  132728.00
0.0000  13.00  803.242187  132838.00
0.0000  14.00  803.242187  132948.00
0.0000  13.00  803.242187  133058.00
0.0000  14.00  725.753906  133169.00
0.0000  13.00  842.117187  133278.00
